stop_id,stop_name,stop_lat,stop_lon,zone_id,wheelchair_boarding
15522,ตรงข้ามซอยหทัยราษฎร์ 29;Opposite Soi Hathairat 29,13.83156374,100.7203013,15522,1
15523,ซอยเสรีไทย 25;Soi Serithai 25,13.77761189,100.663126,15523,1
15524,แยกหทัยราษฏร์ (ขาเข้า);Hathairat Intersection (Inbound) ,13.81611113,100.7219441,15524,1
15525,เทอร์มินอล 21 พระราม 3;Terminal 21 Rama 3,13.68976927,100.5057098,15525,1
15526,ตลาดพลู(ที่กลับรถ);Talat Phlu (U-turn),13.72019508,100.4773602,15526,1
15527,หมู่บ้านคาซ่าแกรนด์ ชัยพฤกษ์-แจ้งวัฒนะ;Casa Grand Chaiyaphruek-Chaengwattana Village,13.92100615,100.4868928,15527,1
15529,สำนักงานเขตบางคอแหลม;Bang Kho Laem District Office,13.69141626,100.5027178,15529,1
15530,ตรงข้ามวัดอินทร์บรรจง;Opposite Wat In Banchong,13.69373558,100.5005506,15530,1
15531,ตรงข้ามโรงเเรมมณเทียรริเวอร์ไซด์;Opposite Montien Riverside Hotel,13.6899152,100.507881,15531,1
15532,โฮมโปรพรพะราม 3;HomePro Rama 3,13.68692739,100.5188701,15532,1
15533,ตรงข้ามโรงแรมมณเฑียร ริเวอร์ไซด์;Opposite Montien Riverside Hotel,13.69003508,100.5069678,15533,1
15534,หลังเเยกสาธุประดิษฐุ์;After Sathupradit Intersection,13.6785397,100.529902,15534,1
15535,ตรงข้ามเอสวีซิตี้;Opposite SV City,13.67420174,100.5428262,15535,1
15536,โรงเรียนวัดดอกไม้;Wat Dokmai School,13.68300787,100.5248889,15536,1
15537,ศุภาลัยแกรนด์ทาวเวอร์;Supalai Grand Tower,13.68313166,100.547736,15537,1
15538,ถนนราชบพิธ;Ratchabophit Road,13.74892479,100.4999752,15538,1
15539,สวนสมเด็จพระนางเจ้าสิริกิติ์ฯ;Queen Sirikit Park,13.80449039,100.5483958,15539,1
15541,ท่ารถตลาดมีนบุรี (ไทยสมายล์บัส);Minburi Market Bus Terminal (Thai Smile Bus),13.8138399,100.7286724,15541,1
15542,สวนพระยาภิรมย์;Phraya Phirom Park,13.82298198,100.7560645,15542,1
15543,ตรงข้ามสวนพระยาภิรมย์;Opposite Phraya Phirom Park,13.82254181,100.755858,15543,1
15544,ซอยราษฎร์อุทิศ 3/4;Soi Rat Uthit 3/4,13.82423735,100.7584932,15544,1
15545,ซอยราษฎร์อุทิศ 10;Soi Rat Uthit 10,13.82401597,100.7586434,15545,1
15546,ตรงข้ามหมู่บ้านนนทิชา;Opposite Nonthicha Village,13.82538334,100.76058,15546,1
15547,หมู่บ้านนนทิชา;Nonthicha Village,13.82516326,100.7607342,15547,1
15548,ตรงข้ามหมู่บ้านวรารมย์ คู้ขวา;Opposite Wararom Khu Khwa Village,13.82728201,100.7642372,15548,1
15549,หมู่บ้านวรารมย์ คู้ขวา;Wararom Khu Khwa Village,13.82686529,100.7639945,15549,1
15550,ชุมชนเกาะใหญ่พัฒนา;Koh Yai Pattana Community,13.83069434,100.7702424,15550,1
15551,ซอยราษฎร์อุทิศ 27/1;Soi Rat Uthit 27/1,13.83681552,100.7795392,15551,1
15552,มัสยิดอัลมาดานี;Masjid Al Madanee,13.83566047,100.777887,15552,1
15553,ตรงข้ามหมู่บ้านพลอยชมพู;Opposite Ploychompoo Village,13.83994465,100.7854494,15553,1
15554,หมู่บ้านพลอยชมพู;Ploy Chompoo Village,13.83976365,100.7856627,15554,1
15555,ตรงข้ามโรงเรียนศาลาคู้;Opposite Sala Khu School,13.84561553,100.7953683,15555,1
15556,ตรงข้ามซอยเลียบวารี 73;Opposite Soi Liap Wari 73,13.85213524,100.8107293,15556,1
15557,ซอยเลียบวารี 73;Soi Leap Waree 73,13.85185789,100.8106622,15557,1
15558,หมู่บ้านอมรพันธ์-เลียบวารี;Amornphan-Liap Wari Village,13.85505974,100.8447558,15558,1
15560,สำนักงานเขตหนองจอก;Nong Chok District Office,13.85537094,100.8620439,15560,1
15561,เดอะไพน์กอล์ฟ;The Pine Golf,13.8359131,100.9066813,15561,1
15562,ตรงข้ามเดอะไพน์กอล์ฟ;Opposite The Pine Golf,13.83598602,100.9067872,15562,1
15563,ตรงข้ามซอยสุเหร่าใหม่ (ฝั่งสังฆสันติสุข);Opposite Soi Surao Mai (Sanghasantisuk side),13.84973415,100.8852182,15563,1
15565,ถนนราษฎร์รัฐพัฒนา;Rat Rat Phatthana Road,13.83805129,100.7825916,15565,1
15566,หมู่บ้านเพชรมณี;Petch Manee Village,13.82779509,100.7657218,15566,1
15567,โรงเรียนมัธยมวัดพระยาปลา ; Matthayom Watprayapla School,13.9190718,100.8639054,15567,1
15568,ตรงข้ามโรงเรียนมัธยมวัดพระยาปลา;Opposite Matthayom Watprayapla School,13.91906399,100.8637673,15568,1
15569,ตรงข้ามวัดนารีราษฏร์ประดิษฐ์;Opposite Wat Narirat Pradit,13.91545428,100.8639483,15569,1
15570,วัดนารีราษฏร์ประดิษฐ์;Wat Naree Ratpradit,13.91492994,100.8638127,15570,1
15571,ตรงข้ามโรงเรียนวัดพระยาปลา;Opposite Wat Phraya Pla,13.91347431,100.8637834,15571,1
15572,โรงเรียนวัดพระยาปลา;Wat Phraya Pla School,13.91348731,100.8637017,15572,1
15573,ตรงข้ามหมู่บ้านพรประชา;Opposite Muban Phon Pracha,13.90956855,100.8634837,15573,1
15574,ตรงข้ามหมู่บ้านพรประชา;Opposite Pornpracha Village,13.90956855,100.8633514,15574,1
15575,หมู่บ้านเธียรทอง 4;หมู่บ้านเธียรทอง 4,13.90723915,100.8632593,15575,1
15577,ท่ารถสีลม (สาย 514);Silom Bus Terminal (514),13.72323198,100.5176175,15577,1
15578,สน.ประชาสำราญ;Pracha Samran Police Station,13.89675135,100.8629331,15578,1
15579,ตรงข้าม สน.ประชาสำราญ;Opposite Pracha Samran Police Station,13.89679431,100.862799,15579,1
15580,ตรงข้ามถนนแสนเกษม;Opposite Saenkasem Road,13.89469962,100.8630417,15580,1
15581,หมู่บ้านวัฒนาธานี;Wattana Thani Village,13.89339746,100.863357,15581,1
15582,ตรงข้ามหมู่บ้านวัฒนาธานี;Opposite Wattana Thani Village,13.89310353,100.8633059,15582,1
15583,ซอยศรีเมือง;Soi Srimueang,13.89042848,100.8637152,15583,1
15584,ตรงข้ามซอยศรีเมือง;Opposite Soi Sri Muang,13.89044774,100.8635664,15584,1
15585,บ้านเอื้ออาทรประชาสำราญ;Ban Uea Athon Pracha Samran,13.88908983,100.8637176,15585,1
15586,ตรงข้ามบ้านเอื้ออาทร ประชาสำราญ;ตรงข้ามบ้านเอื้ออาทร ประชาสำราญ,13.88904947,100.8635701,15586,1
15587,หมู่บ้านศรินดา;Muban Sarinda,13.88810891,100.8637103,15587,1
15588,ตรงข้ามหมู่บ้านศรินดา;Opposite Sarinda Village,13.88810891,100.8635796,15588,1
15589,หมู่บ้านดิเอ็กซ์เทนโซ 2;The Extenso 2 Village,13.88671689,100.8636905,15589,1
15590,ตรงข้ามหมู่บ้านดิเอ็กซ์เทนโซ 2;Opposite The Extenso 2 Village,13.88676303,100.8635757,15590,1
15591,หมู่บ้านเต็มสิริพรีว่า; The village is full of Siri Priva,13.87162817,100.8631141,15591,1
15592,ตรงข้ามซอยประชาสำราญ 3;Opposite Soi Prachasamran 3,13.86998766,100.8629049,15592,1
15593,ซอยประชาสำราญ 3;Soi Pracha Samran 3,13.86994909,100.8627661,15593,1
15594, ตรงข้ามบ้านเอื้ออาทร มิตรไมตรี (หนองจอก);Opposite Baan Eua-Athorn Mitmaitri (Nong Chok),13.85931752,100.8570899,15594,1
15595,บ้านเอื้ออาทร มิตรไมตรี (หนองจอก);Baan Eua-Athorn Mitmaitri (Nong Chok),13.85942819,100.8570698,15595,1
15596,โรงเรียนหนองจอกพิทยานุสรณ์;Nongchok Pittayanusorn School,13.85947376,100.8544131,15596,1
15597,วิทยาลัยอาชีวศึกษาศาสนบริหารธุรกิจ;Religious Business Administration Vocational College,13.85941908,100.8532664,15597,1
15598,ซอยมิตรไมตรี 6/2;Soi Mitmaitri 6/2,13.85915215,100.8497179,15598,1
15599,ตรงข้ามหมู่บ้านเต็มสิริวิลล์;Opposite Temsiri Villa Village,13.85853237,100.8436668,15599,1
15600,ตรงข้ามหมู่บ้านเต็มสิริ;Opposite Muban Temsiri,13.85590349,100.8231318,15600,1
15601,ตรงข้ามชุมชนแผ่นดินทองคู้บนพัฒนา;Opposite Phaendin Thong Khu Bon Phatthana community,13.85523161,100.8174777,15601,1
15602,หมู่บ้านนันททวี 4 รีสอร์ท;Nanthawee 4 Resort Village,13.8551574,100.8153547,15602,1
15603,ตรงข้ามซอยมิตรไมตรี 18/3;Opposite Soi Mitmaitri 18/3,13.85482406,100.8126028,15603,1
15604,ตรงข้ามหมู่บ้านกิตติชัยวิลล่า 9;Opposite Kittichai Villa 9,13.85468344,100.8109868,15604,1
15605,ซอยสิรินธร 3;Soi sirindhorn 3,13.78628649,100.4888575,15605,1
15606,ตั้งฮั่วเส็งธนบุรี;Tang Hua Seng Thonburi,13.78837304,100.4827581,15606,1
15607,ตรงข้าม ม.สวนดุสิต (คณะวิทยาศาสตร์และเทคโนโลยี);Opposite Suan Dusit University (Faculty of Science),13.78912325,100.4803924,15607,1
15608,ตรงข้ามถนนเทอดพระเกียรติ;Opposite Terd Phrakiat Road,13.78918577,100.4749878,15608,1
15609,ก่อนแยกลำหิน;Before separating Lam Hin,13.85444906,100.8082911,15609,1
15610,ตรงข้ามซอยมิตรไมตรี 24;Opposite Soi Mitmaitri 24,13.85313525,100.8040251,15610,1
15611,ตรงข้ามหมู่บ้านกิตติชัยวิลล่า 7;Opposite Muban Kittichai Villa 7,13.85197117,100.8013912,15611,1
15612,หมู่บ้านกิตติชัย วิลล่า 7;Kittichai Villa 7 Village,13.85237222,100.8020362,15612,1
15614,ตรงข้ามซอยประชาร่วมใจ 59;Opposite Soi Pracha Ruamchai 59,13.84508686,100.7880794,15614,1
15615,ตรงข้ามซอยประชาร่วมใจ 55;Opposite Soi Pracha Ruamchai 55,13.84362976,100.785369,15615,1
15616,ถนนราษฎร์ร่วมใจ (ฝั่งคู้ซ้าย);Rat Ruamchai Road (Khu Sai side),13.84205806,100.7804002,15616,1
15617,ตรงข้ามถนนราษฎร์ร่วมใจ (ฝั่งคู้ซ้าย);Opposite Rat Ruam Chai Road (Khu Sai Side),13.84217042,100.7803929,15617,1
15618,สวนวารีภิรมย์;Waree Phirom Park,13.84175987,100.7792576,15618,1
15619,หมู่บ้านสุขประชา;Muban Suk Pracha,13.84013346,100.7751511,15619,1
15620,หมู่บ้านทัสคานี มีนบุรี-ประชาร่วมใจ 37;Muban Tuscani Minburi - Pracha Ruamchai 37,13.83874926,100.7724528,15620,1
15621,ซอยมัสยิดวังตาหนวด;Soi Wang Ta Nuat Mosque,13.82865848,100.7571803,15621,1
15622,ตรงข้ามซอยประชาร่วมใจ 4;Opposite Soi Pracha Ruam Chai 4,13.8271082,100.7547823,15622,1
15623,หมู่บ้านพฤกษาวิลล์ 14 ; Pruksa Ville Village 14,13.8235159,100.7457823,15623,1
15624,โรงเรียนอินเตอร์คิดส์ นิมิตใหม่;Interkids Bilingual School,13.82357711,100.7456253,15624,1
15625,หมู่บ้านพฤษาวิลล์ 5 / หมู่บ้านสุทธาทร;Prusaville Village 5 / Sutthathorn Village,13.82244935,100.743729,15625,1
15626,หลังถนนสวนผัก (ฝั่งวงแหวน);After Suanphak Road (wongwaen Side),13.79099487,100.409499,15626,1
15627,"หมู่บ้านบ้านฟ้านันทวัน ประชาร่วมใจ;Ban Fah Nanthawan Village, Pracha Ruam Jai",13.82234517,100.7432824,15627,1
15628,หมู่บ้านวนาทิพย์; Wanathip Village,13.83030189,100.7597163,15628,1
15629,หมู่บ้านสินเพิ่ม มีนบุรี-ประชาร่วมใจ;Sinperm Village Minburi-Pracha Ruamjai,13.833129,100.7640427,15629,1
15630,หมู่บ้านกฤษดานคร 25;Muban Kritsadanakorn 25,13.83491562,100.7667424,15630,1
15631,ตรงข้ามหมู่บ้านคณาทรัพย์;Opposite Kanasap Housing,13.84293051,100.7828356,15631,1
15632,โชว์รูมกาญจนาอิควิพเม้นท์;Kanchana Equipment Showroom,13.83396892,100.4131696,15632,1
15633,ซอยประชาร่วมใจ 59;Soi Pracha Ruamchai 59,13.84525223,100.7881397,15633,1
15634,ซอยสุเหร่าเกาะขุณเณร;Soi Mosque Koh Khun Naen,13.84673016,100.7909319,15634,1
15635,ถนนแบนชะโด;Ban Chado Road,13.84805181,100.7933298,15635,1
15636,ซอยประชาร่วมใจ 69;Soi Pracharuamjai 69,13.84901018,100.7949431,15636,1
15637,ซอยประชาร่วมใจ 71;Soi Pracharuamjai 71,13.85023937,100.7972793,15637,1
15638,ซอยมิตรไมตรี 24;Soi Mitmaitri 24,13.8533514,100.8042718,15638,1
15639,หลังแยกลำหิน;Behind Lam Hin intersection,13.85453239,100.8081195,15639,1
15640,ชุมชนแผ่นดินทองคู้บนพัฒนา;Phaendin Thong Khu Bon Phatthana community,13.8553488,100.817475,15640,1
15641,หมู่บ้านเต็มสิริพลัส;Temsiri Plus Village,13.85843993,100.8418429,15641,1
15642,ตรงข้ามหมู่บ้านเต็มสิริพรีว่า;Opposite The village is full of Siri Priva,13.8715162,100.8629747,15642,1
15643,คลองบึงเตย (ขาออก); Bueng Toei Canal (outbound),13.87565263,100.8636247,15643,1
15644,ตรงข้ามหมู่บ้านเธียรทอง 2;Opposite Muban Thian Thong 2,13.9026135,100.8629224,15644,1
15645,ตรงข้ามโรงเรียนอนุบาลสามเสน;Opposite Samsen Kindergarten School,13.78986956,100.5370353,15645,1
15646,หลังแยกประดิพัทธ์;After Pradipat Intersection,13.79364923,100.5383469,15646,1
15647,แยกทางด่วน อตก.;Expressway intersection Or Tor Kor ,13.79803649,100.5406944,15647,1
15648,ก่อนคลองบางกระบือ;Before Khlong Bangkrabue,13.8634346,100.4112974,15648,1
15649,พระราม 9 ซอย 60;Rama 9 Soi 60,13.74200095,100.6321411,15649,1
15650,พระราม 9 ซอย 54;Rama 9 Soi 54,13.74107602,100.6279407,15650,1
15651,ท่ารถตลาดใหญ่ลำลูกกา คลอง 7 (สาย 543);Talad Yai Lamlukka Khlong 7 Bus Terminal (543),13.93762116,100.7527335,15651,1
15652,ตรงข้ามตลาดใหญ่ลำลูกกาคลอง 7;Opposite Talad Yai Lam Luk Ka Market Khlong 7,13.93594805,100.7527721,15652,1
15653,พระราม 9 ซอย 31;Rama 9 Soi 31,13.74619566,100.6082506,15653,1
15654,ทางเข้าตลาดใหญ่ลำลูกกาคลอง 7;Entrance to Lamlukka Khlong 7 market,13.93577883,100.7519285,15654,1
15655,โฮมโปรพระราม 9;HomePro Rama 9,13.74244648,100.6137358,15655,1
15656,วัดนังคัลจันตรี;Wat Nang Khan Chan Tri,13.93473753,100.7472816,15656,1
15657,ตรงข้ามวัดนังคัลจันตรี;Opposite Wat Nang Khan Chan Tri,13.93502282,100.7469831,15657,1
15658,ตรงข้ามหมู่บ้านเศรษฐสิริ วงแหวนลำลูกกา;Opposite Muban Setthasiri,13.93466984,100.7441179,15658,1
15659,หมู่บ้านเศรษฐสิริ วงแหวน-ลำลูกกา;Muban Setthasiri,13.93496094,100.7437401,15659,1
15660,โลตัสลำลูกกาคลอง 6;Tesco Lotus Lam Luk Ka Khlong 6,13.934636,100.7360177,15660,1
15661,ตรงข้ามไทยไชโย;Opposite Thai Chaiyo,13.93422338,100.7311361,15661,1
15662,1981 แม็กซ์แอนด์ไทร์;1981 Max and Tire,13.9345972,100.7330927,15662,1
15663,ตรงข้าม กำแพงเพชรวิวัฒน์ก่อสร้าง ลำลูกกา;Opposite Kamphaeng Phet Wiwat Construction Lam Luk Ka,13.93358427,100.7025276,15663,1
15665,ตรงข้ามสนามกอล์ฟธัญธานี;Opposite Thanyathani Golf Course,13.93310397,100.6967957,15665,1
15666,ซอยลำลูกกา 67;Soi Lam Luk Ka 67,13.93315733,100.6926893,15666,1
15667,ซอยลำลูกกา 36;Lam Luk Ka Khlong 36,13.93286577,100.6920281,15667,1
15668,บ้านเอื้ออาทรลำลูกกาคลอง 4;Baan Eua Arthorn Lam Luk Ka Khlong 4,13.93274601,100.6873772,15668,1
15669,ตรงข้ามหมู่บ้านคัทลียาวิลล์;Opposite Muban Cattleya Ville,13.93225659,100.6755996,15669,1
15670,ตรงข้ามโรงแรมทริปเปิ้ลอินน์;Opposite Triple Inn Hotel,13.93219021,100.6679285,15670,1
15671,โรงแรมทริปเบิ้ลอินน์;Triple Inn Hotel,13.93198195,100.6682557,15671,1
15672,วัดสายไหม;Wat Sai Mai,13.93194594,100.6577814,15672,1
15673,แอลเคออโต้เทรด;LK auto trade,13.93230866,100.6510587,15673,1
15674,เอสดีคาร์;SD Car,13.93211862,100.6507771,15674,1
15675,ชุมชนควรพัฒนา;Chumchon Khuan Phatthana,13.93217143,100.6478223,15675,1
15676,BTS คูคต (ทางออก 3);BTS Khu Khot Station (Exit 3),13.93245575,100.6464708,15676,1
15677,ซอยสะแลน้อย;Soi Sa Lae Noi,13.7116835,100.6403352,15677,1
15678,ตรงข้ามวัดปากบ่อ;Opposite Wat Pak Bo,13.71027638,100.6315121,15678,1
15679,ซอยพระสิทธิ์;Soi Phra Sit,13.93752431,100.6419177,15679,1
15680,ซอยอ่อนนุช 44;Soi Onnut 44,13.71003534,100.629141,15680,1
15681,ตรงข้ามวัดทองใน;Opposite Wat Thong Nai,13.70943992,100.6235071,15681,1
15682,ตรงข้ามวัดยาง;Opposite Wat Yang,13.70906729,100.620043,15682,1
15683,ตรงข้ามโรงแรมท็อปอินน์;Opposite Top Inn Hotel,13.95043603,100.6379977,15683,1
15684,โรงแรมท็อปอินน์;Top Inn Hotel,13.95019264,100.6377952,15684,1
15685,ตรงข้ามซอยวัดลาดสนุ่น;Opposite Soi Wat Lat Sanun,13.95154495,100.6298183,15685,1
15686,ซอยอ่อนนุช 30;Soi Onnut 30,13.70890573,100.6180595,15686,1
15687,กรมทหารต่อสู้อากาศยาน;Military Anti-Aircraft Department,13.95600215,100.6215225,15687,1
15688,ตรงข้ามวัดแจ้งลำหิน;Opposite Wat Chaeng Lam Hin,13.93398388,100.7130955,15688,1
15689,ซอยวิภาวดีรังสิต 62;Soi Vibhavadi Rangsit 62,13.87245494,100.5752622,15689,1
15690,สน.วิภาวดี (จุดที่ 2);Vibhavadi Police Station (Stop 2),13.83509532,100.5574389,15690,1
15691,สน.วิภาวดี (จุดที่ 2);Vibhavadi Police Station (Stop 2),13.83394939,100.5574858,15691,1
15692,วัดมหาบุศย์ ;Wat Mahabut,13.71232191,100.6058823,15692,1
15693,วัดยาง (จุดที่2);Wat Yang (Location 2),13.70922755,100.6199183,15693,1
15694,อู่วัดไร่ขิง;Wat Rai Khing Terminal,13.74572021,100.26113,15694,1
15695,ตรงข้ามซอยไร่ขิง 18;Opposite Soi Raikhing 18,13.74065003,100.2653879,15695,1
15696,ซอยไร่ขิง 18;Soi Raikhing 18,13.74050283,100.2652833,15696,1
15697,ซอยอ่อนนุช 39;Soi On Nut 39,13.71136299,100.6381989,15697,1
15699,ตรงข้ามซอยไร่ขิง 32;Opposite Soi Raikhing 26,13.75092048,100.2792563,15699,1
15700,ซอยไร่ขิง 32;Soi Raikhing 32,13.75088187,100.2793654,15700,1
15701,ตรงข้ามหมู่บ้านบ้านสวนปภาวรินทร์;Opposite Muban Baan Suan Parintharin,13.75503227,100.2821725,15701,1
15702,หมู่บ้านบ้านสวนปภาวรินทร์;Muban Baan Suan Parintharin,13.75474117,100.2822053,15702,1
15703,ซอยไร่ขิง 23;Soi Raikhing 23,13.75869075,100.2833064,15703,1
15704,ซอยไร่ขิง 36;Soi Raikhing 36,13.75861911,100.2834392,15704,1
15705,ตรงข้ามซอยบางเตย 2 (ฝั่งดอนหวาย);Opposite Soi Bangtoei 2 (Don Wai side),13.77418233,100.2808696,15705,1
15706,ซอยบางเตย 2 (ฝั่งดอนหวาย);Soi Bangtoei 2 (Don Wai side),13.77424541,100.2811642,15706,1
15707,ตรงข้าม อบต. บางเตย;Opposite Bang Toei Subdistrict Administrative Organizations,13.7747294,100.2788164,15707,1
15708,อบต. บางเตย;Bang Toei Subdistrict Administrative Organizations,13.77477343,100.2790762,15708,1
15709,ตรงข้ามหมู่บ้านร่มไม้ปภาวรินทร์;Opposite Muban Rommai Paphawarin,13.77594205,100.2766545,15709,1
15710,หมู่บ้านร่มไม้ภาวรินทร์;Muban Rommai Paphawarin,13.77627029,100.2765432,15710,1
15711,ตรงข้ามซอยทรงคนอง 2 (ฝั่งดอนหวาย);Opposite Soi Song Kanong 2 (Don Wai side),13.77946406,100.2701113,15711,1
15712,วัดทรงคนอง;Wat Song Kanong,13.77666886,100.2582344,15712,1
15713,ตรงข้ามวัดทรงคนอง;Wat Song Kanong,13.7768434,100.2582841,15713,1
15714,ซอยทรงคนอง 6;Soi Song Kanong 6,13.77649042,100.2546738,15714,1
15715,ตรงข้ามซอยทรงคนอง 6;Opposite Soi Song Kanong 6,13.77662785,100.2547864,15715,1
15716,ตรงข้าม หมู่บ้าน กฤษดานคร 27;Opposite Muban Kritsada Nakhon,13.77904074,100.2493241,15716,1
15717,หมู่บ้านกฤษดานคร 27;Muban Kritsada Nakhon,13.77912699,100.2491445,15717,1
15718,ปากทางออกถนนพุทธมณฑลสาย 6 (ฝั่งบรมฯ);Phutthamonthon Sai 6 (Room side),13.7826109,100.2477577,15718,1
15719,ปากทางเข้า ถนนพุทธมณฑลสาย 6 (ฝั่งบรมฯ);Phutthamonthon Sai 6 (Room side),13.78242837,100.2479811,15719,1
15720,ทางหลวงชนบท นฐ. 3173;Nakhon Pathom Rural Road 3173,13.78388863,100.2481091,15720,1
15721,ถนนศาลเจ้า-ศาลาดิน; Sanchao-Sala Din Road,13.78566652,100.2696861,15721,1
15722,ซอยทรงคนอง 2 (ฝั่งบรมฯ);Soi Song Khanong (Borom Side),13.78533542,100.2697283,15722,1
15723,ไทวัสดุ ศาลายา;Thai Watsadu (Salaya),13.7859205,100.2731596,15723,1
15724,ท่ารถตลาดไท;Talat Thai (Outside Parking Lot),14.08193548,100.6346516,15724,1
15725,ซอยบางเตย 5;Soi Bang Toei 5,13.78620053,100.2792925,15725,1
15726,ซอยบางเตย 4;Soi Bang Toei 4 ซอยบางเตย 4,13.78558707,100.2799483,15726,1
15727,ซอยบางเตย 3;Soi Bang Toei 3,13.78637189,100.2830529,15727,1
15728,ตรงข้ามสถานีขนส่งสินค้าพุทธมณฑล;Opposite Phutthamonthon Cargo Terminal,13.78591138,100.2881049,15728,1
15729,ก่อนสถานีขนส่งสินค้าพุทธมณฑล;ฺBefore Phutthamonthon Cargo Terminal ,13.78643107,100.2869542,15729,1
15730,ตลาดไท (ตลาดแตงโม);Talat Thai (Watermelon),14.08174816,100.6293248,15730,1
15731,"แยกบรมฯ-พุทธมณฑลสาย 5 (ขาเข้า);Yaek Borom, Phutthamonthon Sai 5  (inbound)",13.78695596,100.3019021,15731,1
15732,หมู่บ้านพฤกษาวิลล์ 44;Muban Phrueksa Ville 44 Boromarajajonani-Pinklao,13.78715362,100.3039222,15732,1
15733,ตลาดไท (ตลาดผัก);Talaad Thai (Vegetable Market),14.08172214,100.6245075,15733,1
15734,ศูนย์การแพทย์กาญจนาภิเษกจุดที่ 2;Kanchanaphisek Medical Center (Stop 2),13.78715394,100.3206025,15734,1
15735,มหิดลสิทธาคาร;Prince Mahidol Hall,13.78769706,100.3213173,15735,1
15736,ศูนย์การแพทย์กาญจนาภิเษกจุดที่ 1;Kanchanaphisek Medical Center (Stop 1),13.78719692,100.3219584,15736,1
15737,ม.มหิดล (วิทยาลัยดุริยางค์ศิลป์);College Of Music Mahidol University,13.78780647,100.3245494,15737,1
15738,ตลาดไท;Thai Market,14.08152963,100.6183921,15738,1
15739,หมู่บ้านสุขทวี;Sukthawee Village,13.78853845,100.3435676,15739,1
15740,หมู่บ้านโนเบิลวานา 2;Noble Wana 2 Village,13.78881848,100.3513715,15740,1
15741,หมู่บ้านโนเบิลวานา;Noble Wana Village,13.78884583,100.3537989,15741,1
15742,หมู่บ้านเดอะแกรนด์ ปิ่นเกล้า;The Grand Pinklao Village,13.78863614,100.3572911,15742,1
15743,หมู่บ้านกรานาดา ปิ่นเกล้า (ฝั่งบรมฯ);Granada Pinklao Village (Borom side),13.78824931,100.360951,15743,1
15744,ตรงข้ามไทวัสดุ รังสิต;Opposite Thai Watsadu Rangsit,14.01575017,100.6158869,15744,1
15745,หมู่บ้านสวนดอกไม้;Suan Dokmai Village,13.7861302,100.3757487,15745,1
15746,หมู่บ้านเดอะพาลาซโซ่ ปิ่นเกล้า;The Palazzo Pinklao Village,13.7852367,100.384592,15746,1
15747,องค์การขนส่งมวลชนกรุงเทพ เขตการเดินรถที่ 6 (อู่เพชรบรม);Bangkok Mass Transit Authority Bus Area 6,13.78640828,100.3899248,15747,1
15748,หน้าตลาดมีนบุรี;Minburi Market,13.81264307,100.7281642,15748,1
15749,ARL มักกะสัน (สาย 556);ARL Makkasan (Line 556),13.75042156,100.5617827,15749,1
15750,บุญถาวร รังสิต;Boonthavorn Rangsit,14.02712479,100.6154966,15750,1
15751,รังสิตพรอสเพอร์เอสเตท;Rangsit Prosper Estate,14.03713144,100.6158561,15751,1
15752,ตลาดคุณยาย 100 ปี;Khunyai 100 Years Market,14.04675126,100.6162664,15752,1
15753,หมู่บ้านกฤษดาแกรนด์พาร์ค;Krisada Grand Park Village,14.06056229,100.6168592,15753,1
15754,ตลาดไท (ตลาดส้ม);Talaad Thai (Orange Market),14.08200312,100.6222518,15754,1
15755,ตลาดไท (ตลาดผลไม้รวม);Talaad Thai (Fruit Market),14.08209678,100.6243761,15755,1
15756,วงเวียนตลาดไท 1;Talaad Thai Market Circle 1,14.08201222,100.6271602,15756,1
15757,ตลาดไท (ตลาดผลไม้ฤดูกาล);Talaad Thai  (Seasonal Fruit Market),14.08205775,100.6300355,15757,1
15758,ทางเข้าศูนย์การแพทย์กาญจนาภิเษก;Kanchanaphisek Medical Center (Entrance),13.78722427,100.3229226,15758,1
15759,ทางออกศูนย์การแพทย์กาญจนาภิเษก;Kanchanaphisek Medical Center (Exit),13.78711747,100.319645,15759,1
15760,ซอยบางเตย 2 (ฝั่งบรมฯ);Soi Bang Toei 2 (Borom Side),13.78615885,100.2943558,15760,1
15761,ตรงข้ามเซ็นทรัลศาลายา;Opposite Central Salaya,13.78552715,100.2785683,15761,1
15762,ซอยทรงคนอง 2 (ฝั่งดอนหวาย); Soi Song Kanong 2 (Don Wai side),13.77951877,100.2703808,15762,1
15764,ตรงข้ามหมู่บ้านสิริทาวารา;Opposite Siritavara Village,13.81307935,100.6215839,15764,1
15765,คริสตัลดีไซน์เซ็นเตอร์ (ประตู 1);Crystal Design Center (Gate 1),13.80626682,100.617979,15765,1
15766,รพ.สัตว์ทองหล่อ ประดิษฐ์มนูธรรม;Thonglor Pet Hospital Pradit Manutham,13.7971332,100.6139021,15766,1
15767,โตโยต้าประดิษฐ์มนูธรรม;Toyota Pradit Manutham,13.79661224,100.6129459,15767,1
15768,ถนนอินทราภรณ์;Intharaphon Road,13.77757021,100.607501,15768,1
15769,วัดพระราม 9 กาญจนาภิเษก (ฝั่งประดิษฐ์มนูธรรม);Wat Phraram 9 Kanchanapisek (Pradit Manutham side),13.75782842,100.5951454,15769,1
15770,ศูนย์ควบคุมทางพิเศษฉลองรัช;Chalong Rat Expressway Control Center,13.75570903,100.5954444,15770,1
